resource_name,zone,tech_type,model,planning_year,case,unit,start_value,end_value,start_MWh,end_MWh
BASN_batteries_1,BASN,Battery,SWITCH,2030,base_short_tx_50,MW,125.0,125.0,425.0,425.0
BASN_batteries_1,BASN,Battery,SWITCH,2030,base_short_tx_50,MW,75.0,75.0,300.0,300.0
BASN_batteries_1,BASN,Battery,SWITCH,2030,base_short_tx_50,MW,734.8,734.8,1469.6,1469.6
BASN_battery_moderate_0,BASN,Battery,SWITCH,2030,base_short_tx_50,MW,0.0,5.000921245408039e-12,0.0,2.010190983229533e-11
BASN_biomass_1,BASN,Other,SWITCH,2030,base_short_tx_50,MW,2.5554168,2.5554168,,
BASN_biomass_1,BASN,Other,SWITCH,2030,base_short_tx_50,MW,1.236492,1.236492,,
BASN_biomass_1,BASN,Other,SWITCH,2030,base_short_tx_50,MW,3.3385284000000004,3.3385284000000004,,
BASN_biomass_1,BASN,Other,SWITCH,2030,base_short_tx_50,MW,0.7418952,0.7418952,,
BASN_biomass_1,BASN,Other,SWITCH,2030,base_short_tx_50,MW,1.3189248000000002,1.3189248000000002,,
BASN_biomass_1,BASN,Other,SWITCH,2030,base_short_tx_50,MW,0.5770295999999999,0.5770295999999999,,
BASN_biomass_1,BASN,Other,SWITCH,2030,base_short_tx_50,MW,1.0716264,1.0716264,,
BASN_biomass_1,BASN,Other,SWITCH,2030,base_short_tx_50,MW,0.5770295999999999,0.5770295999999999,,
BASN_biomass_1,BASN,Other,SWITCH,2030,base_short_tx_50,MW,0.5358132,0.5358132,,
BASN_biomass_2,BASN,Other,SWITCH,2030,base_short_tx_50,MW,0.5358132,0.5358132,,
BASN_biomass_2,BASN,Other,SWITCH,2030,base_short_tx_50,MW,1.2777084000000003,1.2777084000000003,,
BASN_biomass_2,BASN,Other,SWITCH,2030,base_short_tx_50,MW,0.412164,0.412164,,
BASN_biomass_2,BASN,Other,SWITCH,2030,base_short_tx_50,MW,4.2040728000000005,4.2040728000000005,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_short_tx_50,MW,10.1,10.1,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_short_tx_50,MW,392.4,392.4,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_short_tx_50,MW,130.0,130.0,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_short_tx_50,MW,260.0,260.0,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_short_tx_50,MW,127.0,127.0,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_short_tx_50,MW,97.1,97.1,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_short_tx_50,MW,71.4,71.4,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_short_tx_50,MW,20.0,20.0,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_short_tx_50,MW,92.0,92.0,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_short_tx_50,MW,132.3,132.3,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_short_tx_50,MW,409.2,409.2,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_short_tx_50,MW,120.1,120.1,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_short_tx_50,MW,130.0,130.0,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_short_tx_50,MW,101.2,101.2,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_short_tx_50,MW,50.6,50.6,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_short_tx_50,MW,60.900000000000006,60.900000000000006,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_short_tx_50,MW,241.7,241.7,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_short_tx_50,MW,48.7,48.7,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_short_tx_50,MW,36.9,36.9,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_short_tx_50,MW,34.5,34.5,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_short_tx_50,MW,0.1,0.1,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_short_tx_50,MW,0.1,0.1,,
BASN_conventional_steam_coal_1,BASN,Coal,SWITCH,2030,base_short_tx_50,MW,51.0,51.0,,
BASN_conventional_steam_coal_2,BASN,Coal,SWITCH,2030,base_short_tx_50,MW,450.0,450.0,,
BASN_conventional_steam_coal_2,BASN,Coal,SWITCH,2030,base_short_tx_50,MW,459.0,459.0,,
BASN_conventional_steam_coal_2,BASN,Coal,SWITCH,2030,base_short_tx_50,MW,446.0,446.0,,
BASN_conventional_steam_coal_2,BASN,Coal,SWITCH,2030,base_short_tx_50,MW,446.0,446.0,,
BASN_conventional_steam_coal_2,BASN,Coal,SWITCH,2030,base_short_tx_50,MW,471.0,471.0,,
BASN_conventional_steam_coal_2,BASN,Coal,SWITCH,2030,base_short_tx_50,MW,458.0,458.0,,
BASN_conventional_steam_coal_2,BASN,Coal,SWITCH,2030,base_short_tx_50,MW,219.2,219.2,,
BASN_distributed_generation_1,BASN,Distributed Solar,SWITCH,2030,base_short_tx_50,MW,1642.0,1642.0,,
BASN_geothermal_1,BASN,Geothermal,SWITCH,2030,base_short_tx_50,MW,3.3605,3.3605,,
BASN_geothermal_1,BASN,Geothermal,SWITCH,2030,base_short_tx_50,MW,15.51,15.51,,
BASN_geothermal_1,BASN,Geothermal,SWITCH,2030,base_short_tx_50,MW,13.442,13.442,,
BASN_geothermal_1,BASN,Geothermal,SWITCH,2030,base_short_tx_50,MW,12.5631,12.5631,,
BASN_geothermal_1,BASN,Geothermal,SWITCH,2030,base_short_tx_50,MW,21.8174,21.8174,,
BASN_geothermal_1,BASN,Geothermal,SWITCH,2030,base_short_tx_50,MW,66.53790000000001,66.53790000000001,,
BASN_geothermal_1,BASN,Geothermal,SWITCH,2030,base_short_tx_50,MW,12.1495,12.1495,,
BASN_geothermal_1,BASN,Geothermal,SWITCH,2030,base_short_tx_50,MW,1.034,1.034,,
BASN_geothermal_1,BASN,Geothermal,SWITCH,2030,base_short_tx_50,MW,50.7177,50.7177,,
BASN_geothermal_1,BASN,Geothermal,SWITCH,2030,base_short_tx_50,MW,35.673,35.673,,
BASN_geothermal_1,BASN,Geothermal,SWITCH,2030,base_short_tx_50,MW,11.6325,11.6325,,
BASN_geothermal_1,BASN,Geothermal,SWITCH,2030,base_short_tx_50,MW,36.4485,36.4485,,
