model,zone,resource_name,tech_type,planning_year,case,unit,start_value,end_value
GenX,CANO,CANO_nuclear_1,Nuclear,2027,Results_p1,MW,0,0
GenX,FRCC,FRCC_nuclear_1,Nuclear,2027,Results_p1,MW,3737,3737
GenX,ISNE,ISNE_nuclear_1,Nuclear,2027,Results_p1,MW,3355.5,3355.5
GenX,MISC,MISC_nuclear_1,Nuclear,2027,Results_p1,MW,2373,2373
GenX,MISE,MISE_nuclear_1,Nuclear,2027,Results_p1,MW,1161,1161
GenX,MISS,MISS_nuclear_1,Nuclear,2027,Results_p1,MW,5426,5426
GenX,MISW,MISW_nuclear_1,Nuclear,2027,Results_p1,MW,2928.1,2928.1
GenX,NWPP,NWPP_nuclear_1,Nuclear,2027,Results_p1,MW,1172,1172
GenX,NYUP,NYUP_nuclear_1,Nuclear,2027,Results_p1,MW,3358.3,3358.3
GenX,PJMC,PJMC_nuclear_1,Nuclear,2027,Results_p1,MW,10898.1,10898.1
GenX,PJMD,PJMD_nuclear_1,Nuclear,2027,Results_p1,MW,3708,3708
GenX,PJME,PJME_nuclear_1,Nuclear,2027,Results_p1,MW,12829.4,12829.4
GenX,PJMW,PJMW_nuclear_1,Nuclear,2027,Results_p1,MW,6326,6326
GenX,SPPC,SPPC_nuclear_1,Nuclear,2027,Results_p1,MW,1255,1255
GenX,SPPN,SPPN_nuclear_1,Nuclear,2027,Results_p1,MW,770,770
GenX,SRCA,SRCA_nuclear_1,Nuclear,2027,Results_p1,MW,12106.7,12106.7
GenX,SRCE,SRCE_nuclear_1,Nuclear,2027,Results_p1,MW,8431.3,8431.3
GenX,SRSE,SRSE_nuclear_1,Nuclear,2027,Results_p1,MW,8080,8080
GenX,SRSG,SRSG_nuclear_1,Nuclear,2027,Results_p1,MW,4003,4003
GenX,TRE,TRE_nuclear_1,Nuclear,2027,Results_p1,MW,5120,5120
GenX,BASN,BASN_batteries_1,Battery,2027,Results_p1,MW,935.8,935.8
GenX,BASN,BASN_biomass_1,Other,2027,Results_p1,MW,8.1,8.1
GenX,BASN,BASN_biomass_2,Other,2027,Results_p1,MW,20.6,20.6
GenX,BASN,BASN_conventional_hydroelectric_1,Hydro,2027,Results_p1,MW,2522.6,2522.6
GenX,BASN,BASN_conventional_steam_coal_1,Coal,2027,Results_p1,MW,1178.2,1175.4
GenX,BASN,BASN_conventional_steam_coal_2,Coal,2027,Results_p1,MW,1822,1820.54
GenX,BASN,BASN_geothermal_1,Geothermal,2027,Results_p1,MW,497.8,497.8
GenX,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2027,Results_p1,MW,1018.3,214.87
GenX,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2027,Results_p1,MW,7294,7273.59
GenX,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,2027,Results_p1,MW,2005.8,132.648
GenX,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,2027,Results_p1,MW,275.2,37.6027
