model,zone,resource_name,tech_type,planning_year,case,unit,start_value,end_value
GenX,BASN,BASN_batteries_1,Battery,2030,base-short-myopic-200-reserves,MW,935.8,935.8
GenX,BASN,BASN_biomass_1,Other,2030,base-short-myopic-200-reserves,MW,18.6,18.6
GenX,BASN,BASN_biomass_2,Other,2030,base-short-myopic-200-reserves,MW,10,10
GenX,BASN,BASN_conventional_hydroelectric_1,Hydro,2030,base-short-myopic-200-reserves,MW,2566.3,2566.3
GenX,BASN,BASN_conventional_steam_coal_1,Coal,2030,base-short-myopic-200-reserves,MW,51,51
GenX,BASN,BASN_conventional_steam_coal_2,Coal,2030,base-short-myopic-200-reserves,MW,2949.2,2949.2
GenX,BASN,BASN_geothermal_1,Geothermal,2030,base-short-myopic-200-reserves,MW,432.9,432.9
GenX,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2030,base-short-myopic-200-reserves,MW,1123,1123
GenX,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2030,base-short-myopic-200-reserves,MW,7113.9,7113.9
GenX,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,2030,base-short-myopic-200-reserves,MW,2025,2025
GenX,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,2030,base-short-myopic-200-reserves,MW,236.2,236.2
GenX,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,2030,base-short-myopic-200-reserves,MW,221.4,221.4
GenX,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas,2030,base-short-myopic-200-reserves,MW,242.5,242.5
GenX,BASN,BASN_onshore_wind_turbine_1,Wind,2030,base-short-myopic-200-reserves,MW,2030.1,2030.1
GenX,BASN,BASN_petroleum_liquids_1,Other,2030,base-short-myopic-200-reserves,MW,25.8,25.8
GenX,BASN,BASN_small_hydroelectric_1,Hydro,2030,base-short-myopic-200-reserves,MW,177.1,177.1
GenX,BASN,BASN_solar_photovoltaic_1,Solar,2030,base-short-myopic-200-reserves,MW,7995.7,7995.7
GenX,CANO,CANO_batteries_1,Battery,2030,base-short-myopic-200-reserves,MW,2678.6,2678.6
GenX,CANO,CANO_biomass_1,Other,2030,base-short-myopic-200-reserves,MW,134.2,134.2
GenX,CANO,CANO_biomass_2,Other,2030,base-short-myopic-200-reserves,MW,76.4,76.4
GenX,CANO,CANO_conventional_hydroelectric_1,Hydro,2030,base-short-myopic-200-reserves,MW,6973.5,6973.5
GenX,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2030,base-short-myopic-200-reserves,MW,2276.9,2276.9
GenX,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,2030,base-short-myopic-200-reserves,MW,3112.8,3112.8
GenX,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,2030,base-short-myopic-200-reserves,MW,8296.9,8296.9
GenX,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas,2030,base-short-myopic-200-reserves,MW,2243.9,2243.9
GenX,CANO,CANO_natural_gas_fired_combustion_turbine_2,Natural Gas,2030,base-short-myopic-200-reserves,MW,2428.4,2428.4
