period,value,model,zone,resource_name,tech_type,case,timestep,unit,planning_year
2030,744364.5940739111,SWITCH,BASN,BASN_batteries_1,Battery,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_battery_moderate_0,Battery,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_biomass_1,Other,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_biomass_2,Other,base_short_50,all,MWh,2030
2030,15141642.069424657,SWITCH,BASN,BASN_conventional_hydroelectric_1,Hydro,base_short_50,all,MWh,2030
2030,415140.0,SWITCH,BASN,BASN_conventional_steam_coal_1,Coal,base_short_50,all,MWh,2030
2030,24956593.137378972,SWITCH,BASN,BASN_conventional_steam_coal_2,Coal,base_short_50,all,MWh,2030
2030,3875606.032,SWITCH,BASN,BASN_distributed_generation_1,Distributed Solar,base_short_50,all,MWh,2030
2030,4366627.574399999,SWITCH,BASN,BASN_geothermal_1,Geothermal,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_hydrogen_ccavgcf_moderate_0,Hydro,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_hydrogen_ctavgcf_moderate_0,Hydro,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_0,Wind,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_1,Wind,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_10,Wind,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_11,Wind,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_12,Wind,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_13,Wind,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_14,Wind,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_15,Wind,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_16,Wind,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_17,Wind,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_18,Wind,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_19,Wind,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_2,Wind,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_20,Wind,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_21,Wind,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_22,Wind,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_23,Wind,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_3,Wind,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_4,Wind,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_5,Wind,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_6,Wind,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_7,Wind,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_8,Wind,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_9,Wind,base_short_50,all,MWh,2030
2030,1349762.5879103688,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,base_short_50,all,MWh,2030
2030,35747302.175686084,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,base_short_50,all,MWh,2030
2030,73633.18696136224,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,base_short_50,all,MWh,2030
2030,10061.949040925505,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,base_short_50,all,MWh,2030
2030,39193.94615010515,SWITCH,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_naturalgas_ccavgcf_moderate_0,Natural Gas,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_naturalgas_ctavgcf_moderate_0,Natural Gas,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_nuclear_nuclear_moderate_0,Nuclear,base_short_50,all,MWh,2030
2030,3845407.658143338,SWITCH,BASN,BASN_onshore_wind_turbine_1,Wind,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_petroleum_liquids_1,Other,base_short_50,all,MWh,2030
2030,1651104.0000000007,SWITCH,BASN,BASN_small_hydroelectric_1,Hydro,base_short_50,all,MWh,2030
2030,15872143.48755322,SWITCH,BASN,BASN_solar_photovoltaic_1,Solar,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_utilitypv_class1_moderate_0,Solar,base_short_50,all,MWh,2030
2030,2403793.8931176644,SWITCH,BASN,BASN_utilitypv_class1_moderate_1,Solar,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_utilitypv_class1_moderate_2,Solar,base_short_50,all,MWh,2030
2030,3312485.741509809,SWITCH,BASN,BASN_utilitypv_class1_moderate_3,Solar,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_utilitypv_class1_moderate_4,Solar,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_utilitypv_class1_moderate_5,Solar,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_utilitypv_class1_moderate_6,Solar,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_utilitypv_class1_moderate_7,Solar,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_utilitypv_class1_moderate_8,Solar,base_short_50,all,MWh,2030
2030,0.0,SWITCH,BASN,BASN_utilitypv_class1_moderate_9,Solar,base_short_50,all,MWh,2030
2030,1883491.038602515,SWITCH,CANO,CANO_batteries_1,Battery,base_short_50,all,MWh,2030
2030,0.0,SWITCH,CANO,CANO_battery_moderate_0,Battery,base_short_50,all,MWh,2030
2030,0.0,SWITCH,CANO,CANO_biomass_1,Other,base_short_50,all,MWh,2030
2030,0.0,SWITCH,CANO,CANO_biomass_2,Other,base_short_50,all,MWh,2030
2030,34092590.9304999,SWITCH,CANO,CANO_conventional_hydroelectric_1,Hydro,base_short_50,all,MWh,2030
2030,12297536.127,SWITCH,CANO,CANO_distributed_generation_1,Distributed Solar,base_short_50,all,MWh,2030
