model,line,line_name,planning_year,case,unit,start_value,end_value
GenX,1,BASN_to_CANO,2027,Results_p1,MW,100,100.044
GenX,2,BASN_to_CASO,2027,Results_p1,MW,5920,5920
GenX,3,BASN_to_NWPP,2027,Results_p1,MW,3350,3350.07
GenX,4,BASN_to_RMRG,2027,Results_p1,MW,3750,3750.04
GenX,5,BASN_to_SRSG,2027,Results_p1,MW,5385,5385.12
GenX,6,CANO_to_CASO,2027,Results_p1,MW,3675,3675.17
GenX,7,CANO_to_NWPP,2027,Results_p1,MW,3675,3675
GenX,8,CASO_to_NWPP,2027,Results_p1,MW,2858,2858.01
GenX,9,CASO_to_SRSG,2027,Results_p1,MW,4354,4354.04
GenX,10,FRCC_to_SRSE,2027,Results_p1,MW,3600,3600.08
GenX,11,ISNE_to_NYCW,2027,Results_p1,MW,760,760.018
GenX,12,ISNE_to_NYUP,2027,Results_p1,MW,1400,1400.03
GenX,13,MISC_to_MISE,2027,Results_p1,MW,0,1.96838
GenX,14,MISC_to_MISS,2027,Results_p1,MW,1039,1039.38
GenX,15,MISC_to_MISW,2027,Results_p1,MW,1655,1655.02
GenX,16,MISC_to_PJMC,2027,Results_p1,MW,5244,5244.03
GenX,17,MISC_to_PJMW,2027,Results_p1,MW,5441,5441.14
GenX,18,MISC_to_SPPC,2027,Results_p1,MW,1430,1430.07
GenX,19,MISC_to_SPPN,2027,Results_p1,MW,0,4.19015
GenX,20,MISC_to_SPPS,2027,Results_p1,MW,1172,1172.09
GenX,21,MISC_to_SRCE,2027,Results_p1,MW,3745,3745.06
GenX,22,MISE_to_MISW,2027,Results_p1,MW,0,1.65927
GenX,23,MISE_to_PJMW,2027,Results_p1,MW,2662,2662.03
GenX,24,MISS_to_SPPC,2027,Results_p1,MW,0,3.80874
GenX,25,MISS_to_SPPS,2027,Results_p1,MW,1697,1697.06
GenX,26,MISS_to_SRCE,2027,Results_p1,MW,4092,4092.11
GenX,27,MISS_to_SRSE,2027,Results_p1,MW,891,891
GenX,28,MISW_to_NWPP,2027,Results_p1,MW,200,200.002
GenX,29,MISW_to_PJMC,2027,Results_p1,MW,3200,3200.2
GenX,30,MISW_to_SPPC,2027,Results_p1,MW,0,1.657
GenX,31,MISW_to_SPPN,2027,Results_p1,MW,5512,5512.01
GenX,32,NWPP_to_RMRG,2027,Results_p1,MW,400,400.024
GenX,33,NYCW_to_NYUP,2027,Results_p1,MW,2489,2489.03
GenX,34,NYCW_to_PJME,2027,Results_p1,MW,660,4705.97
GenX,35,NYUP_to_PJME,2027,Results_p1,MW,1255,1255.14
GenX,36,PJMC_to_PJMW,2027,Results_p1,MW,980,980.048
GenX,37,PJMD_to_PJME,2027,Results_p1,MW,1200,1200.05
GenX,38,PJMD_to_PJMW,2027,Results_p1,MW,6930,6930.05
GenX,39,PJMD_to_SRCA,2027,Results_p1,MW,1000,1000.49
GenX,40,PJME_to_PJMW,2027,Results_p1,MW,3885,3885.03
GenX,41,PJMW_to_SRCA,2027,Results_p1,MW,1219,1219.1
GenX,42,PJMW_to_SRCE,2027,Results_p1,MW,3333,3333.06
GenX,43,RMRG_to_SPPC,2027,Results_p1,MW,210,210.238
GenX,44,RMRG_to_SPPN,2027,Results_p1,MW,410,1901.5
GenX,45,RMRG_to_SRSG,2027,Results_p1,MW,614,614.505
GenX,46,SPPC_to_SPPN,2027,Results_p1,MW,1433,2991.18
GenX,47,SPPC_to_SPPS,2027,Results_p1,MW,3372,3372.01
GenX,48,SPPN_to_SPPS,2027,Results_p1,MW,0,13.1569
GenX,49,SPPS_to_SRSG,2027,Results_p1,MW,1010,1010.16
GenX,50,SPPS_to_TRE,2027,Results_p1,MW,600,600.032
GenX,51,SPPS_to_TREW,2027,Results_p1,MW,220,1624.6
GenX,52,SRCA_to_SRCE,2027,Results_p1,MW,216,216.011
GenX,53,SRCA_to_SRSE,2027,Results_p1,MW,1400,1400.03
GenX,54,SRCE_to_SRSE,2027,Results_p1,MW,3196,3196.07
GenX,55,TRE_to_TREW,2027,Results_p1,MW,16529,16529
GenX,56,NWPP_to_SPPN,2027,Results_p1,MW,0,1.37094
GenX,57,SRSG_to_TRE,2027,Results_p1,MW,0,1.9684
GenX,1,BASN_to_CANO,2030,Results_p2,MW,100.044,100.086
GenX,2,BASN_to_CASO,2030,Results_p2,MW,5920,5921.36
GenX,3,BASN_to_NWPP,2030,Results_p2,MW,3350.07,3350.1
GenX,4,BASN_to_RMRG,2030,Results_p2,MW,3750.04,3750.15
GenX,5,BASN_to_SRSG,2030,Results_p2,MW,5385.12,5385.17
GenX,6,CANO_to_CASO,2030,Results_p2,MW,3675.17,3675.25
GenX,7,CANO_to_NWPP,2030,Results_p2,MW,3675,3675.16
GenX,8,CASO_to_NWPP,2030,Results_p2,MW,2858.01,2858.13
GenX,9,CASO_to_SRSG,2030,Results_p2,MW,4354.04,7231.28
GenX,10,FRCC_to_SRSE,2030,Results_p2,MW,3600.08,3600.16
GenX,11,ISNE_to_NYCW,2030,Results_p2,MW,760.018,760.08
GenX,12,ISNE_to_NYUP,2030,Results_p2,MW,1400.03,6541.03
GenX,13,MISC_to_MISE,2030,Results_p2,MW,1.96838,1931.21
GenX,14,MISC_to_MISS,2030,Results_p2,MW,1039.38,1039.5
GenX,15,MISC_to_MISW,2030,Results_p2,MW,1655.02,1655.08
GenX,16,MISC_to_PJMC,2030,Results_p2,MW,5244.03,5244.09
GenX,17,MISC_to_PJMW,2030,Results_p2,MW,5441.14,5443.54
